DD_freq,MD_freq,PD_freq,num_pulses,DD_response,MD_response,PD_response,individual_sum,integrated_response,interaction_coefficient,interaction_sem,interaction_std,mean_frequency,n_trials,cv
1,20,5,3,0.6403535307152821,0.6924816296280099,0.7928741244340365,2.1257092847773285,2.113928688235771,-0.0034102912966364894,0.013757797558731466,0.0740880072369617,8.666666666666666,30,0.2
1,20,10,3,0.5943030618855221,0.6874827122948425,0.7550063577673409,2.0367921319477054,2.040367471013694,0.0069460985397864555,0.017222081289900385,0.09274374606798116,10.333333333333334,30,0.2
1,20,15,3,0.6222850876804015,0.6909807656998505,0.7210162306202516,2.0342820840005036,1.997170339165764,-0.015407960466277595,0.012287750300293037,0.06617156047599448,12.0,30,0.2
1,20,20,3,0.5843706476290754,0.6905796492271518,0.6631626268019495,1.9381129236581767,1.9519660110419055,0.009438144047811363,0.012853412041314134,0.06921774217648374,13.666666666666666,30,0.2
1,20,30,3,0.6050566479728066,0.6876411129870948,0.6999659240677566,1.9926636850276578,1.9604857527592003,-0.015616920503144305,0.009055790235686699,0.048766922878012285,17.0,30,0.2
1,20,40,3,0.5943549441872834,0.6965354935551794,0.6945667698899813,1.9854572076324437,2.0032462450826496,0.012307082515733423,0.01663927072449891,0.08960521512195498,20.333333333333332,30,0.2
1,30,1,3,0.6028624608610188,0.7134006235564361,0.9327180117139451,2.2489810961314,2.2613378184171222,0.008193602789116442,0.015408935957968621,0.08297965963624201,10.666666666666666,30,0.2
1,30,5,3,0.5744053856098802,0.7081766280195698,0.8096848673290592,2.092266880958509,2.09014005835715,0.001528799745510235,0.01568273088993722,0.0844540904682511,12.0,30,0.2
1,30,10,3,0.5820723295290926,0.7090117451548028,0.7638048547959281,2.054888929479824,2.06079778492963,0.006728272756154028,0.015566945132575604,0.08383056508253992,13.666666666666666,30,0.2
1,30,15,3,0.6103103161499281,0.7231024832439982,0.724996350058252,2.058409149452178,2.0503463323282594,-0.0014049623965699373,0.014030037945719814,0.07555406658805201,15.333333333333334,30,0.2
1,30,20,3,0.5841850247618147,0.715888686040726,0.650438291866834,1.9505120026693745,1.959488244639787,0.00910891161770893,0.017427902468632375,0.09385212703625162,17.0,30,0.2
1,30,30,3,0.5900401055565274,0.711087478801415,0.6753433583673897,1.9764709427253322,2.0384727096906046,0.03531070413518553,0.016598880113008432,0.08938770502241782,20.333333333333332,30,0.2
1,30,40,3,0.5783553220349055,0.7222551646007173,0.6872555986055641,1.9878660852411865,2.0093838548900886,0.014515138236491422,0.01656222987180795,0.08919033743333199,23.666666666666668,30,0.2
1,40,1,3,0.6072347404103605,0.7379479778951364,0.9167769411176198,2.2619596594231166,2.319827662096982,0.030111017898732755,0.01682855036825463,0.09062451719821522,14.0,30,0.2
1,40,5,3,0.6153753944858356,0.7468238894648308,0.8080146217397306,2.170213905690397,2.1480358687586327,-0.006698498003410547,0.017690750550616342,0.09526760727697446,15.333333333333334,30,0.2
1,40,10,3,0.595291904769184,0.7227138036941313,0.7428149736098333,2.0608206820731483,2.138312992291726,0.04285040532988853,0.018572943564479614,0.1000183620483309,17.0,30,0.2
1,40,15,3,0.5866785169363339,0.7411654816251277,0.754603167365687,2.0824471659271486,2.08655210658842,0.006022072426534642,0.01770398483010927,0.09533887605314757,18.666666666666668,30,0.2
1,40,20,3,0.6020146427371605,0.7387097081965213,0.6603135677298692,2.001037918663551,1.975272717962961,-0.00976541813372756,0.015026782817964594,0.08092170199575639,20.333333333333332,30,0.2
1,40,30,3,0.6057263830547839,0.7433417922038775,0.6978903897954104,2.0469585650540716,2.001811028142569,-0.01925964236757719,0.014225808612429988,0.0766083238926889,23.666666666666668,30,0.2
1,40,40,3,0.5792891682570395,0.7267213869740619,0.6806440914105397,1.986654646641641,2.035323050607292,0.02797148398211895,0.016211303767802138,0.08730054252813504,27.0,30,0.2
5,1,1,3,0.6289843711223575,0.7394662094900951,0.9332001880137976,2.3016507686262506,2.254721729748178,-0.01628336731832454,0.018023611038652933,0.09706011586283475,2.3333333333333335,30,0.2
5,1,5,3,0.6081072650610034,0.7259975629966159,0.7988657848315835,2.132970612889203,2.1393557349605055,0.005659911236616757,0.014780709382070037,0.07959655598880634,3.6666666666666665,30,0.2
5,1,10,3,0.6386677705900554,0.7116862269731017,0.7734055133043277,2.1237595108674854,2.065012735312457,-0.021603029147750162,0.018017973277281274,0.09702975558870507,5.333333333333333,30,0.2
5,1,15,3,0.6375231267138112,0.7063875306919252,0.7408697186071642,2.0847803760129007,2.0914783441394387,0.007841932268905309,0.01665866314728738,0.08970964651468051,7.0,30,0.2
5,1,20,3,0.6063172440878662,0.7129645801534686,0.6451252636666155,1.9644070879079505,2.0324109107199835,0.03984490425370264,0.018254666870830015,0.09830438959875794,8.666666666666666,30,0.2
5,1,30,3,0.6334986086814222,0.7069331804238671,0.6690612808333586,2.0094930699386473,1.9998189428041586,-0.0003639042610039783,0.016178879726406307,0.08712593372150515,12.0,30,0.2
5,1,40,3,0.6258250065241555,0.7505206296485181,0.7014053846413534,2.0777510208140266,2.066787440803984,-0.00184617977310179,0.01583567390189276,0.08527771379373122,15.333333333333334,30,0.2
5,5,1,3,0.6231021349227424,0.6745226510668073,0.9471123308168335,2.2447371168063834,2.22996507129514,-0.0030248712459224297,0.016506798357952854,0.08889182959571332,3.6666666666666665,30,0.2
5,5,5,3,0.5963800068389328,0.6663610694179769,0.8051884200677794,2.0679294963246893,2.111485223619547,0.026830692415657657,0.017952981442401168,0.0966797638467576,5.0,30,0.2
5,5,10,3,0.6308156927371458,0.6813698547992856,0.7787172273367969,2.090902774873228,2.0471960931084525,-0.01645677369870355,0.015822443626219845,0.08520646657878875,6.666666666666667,30,0.2
5,5,15,3,0.6103636490906285,0.6785624904835047,0.7535018773621586,2.0424280169362916,2.0499031225125255,0.007891829966157834,0.016457123913625468,0.08862432452630752,8.333333333333334,30,0.2
5,5,20,3,0.6271134738869169,0.6699974982966214,0.6409076901850683,1.9380186623686066,1.9472744897590706,0.010804587683251238,0.019573755223809622,0.10540789777472473,10.0,30,0.2
5,5,30,3,0.6187403974679525,0.6840038365790821,0.6600258213177508,1.9627700553647858,1.9792980805225764,0.011147569464565172,0.013747126447713986,0.07403054154545734,13.333333333333334,30,0.2
5,5,40,3,0.6190686467310276,0.66375103919571,0.6818049448654065,1.9646246307921442,1.978122994199166,0.011623710452901895,0.015954628678376635,0.08591830486969275,16.666666666666668,30,0.2
5,10,1,3,0.6078824990132268,0.6780130692754134,0.9280887005707285,2.213984268859369,2.2092391070577957,0.002698849957132188,0.01730777683772697,0.093205230716265,5.333333333333333,30,0.2
5,10,5,3,0.6161723020302189,0.6641896055417885,0.7829641870996981,2.063326094671706,2.0863450031279824,0.014362030621723306,0.014255545474239656,0.07676846179438095,6.666666666666667,30,0.2
5,10,10,3,0.6410894266569382,0.6635301350694722,0.7398359508166562,2.044455512543067,2.0571663120663235,0.00924963261968608,0.013816349186675061,0.07440331740316396,8.333333333333334,30,0.2
5,10,15,3,0.6255538891063062,0.6709079086219877,0.7370215188573873,2.0334833165856803,2.0170178808446297,-0.004872804248425527,0.014880284328183654,0.08013278348428972,10.0,30,0.2
5,10,20,3,0.6272728177252775,0.667898925348174,0.6496919228787472,1.944863665952199,1.9173942490589184,-0.00979432326452106,0.017355040602429556,0.09345975387859405,11.666666666666666,30,0.2
5,10,30,3,0.621644779492766,0.6655430576361131,0.6785209129343481,1.9657087500632273,1.9785855936566745,0.009697735154216205,0.014560689199006962,0.07841171104211579,15.0,30,0.2
5,10,40,3,0.6197604766667577,0.6745257069765166,0.6910812342575892,1.9853674179008634,1.9500474199823337,-0.014042678989007604,0.014813658458154211,0.07977399219376244,18.333333333333332,30,0.2
5,15,1,3,0.6204953256885415,0.6770139889184884,0.9690748706489712,2.266584185256001,2.1909006662799686,-0.02909028983848094,0.01723827866769091,0.09283097161682655,7.0,30,0.2
5,15,5,3,0.6527489931474099,0.6535259097049858,0.8095420716085289,2.1158169744609245,2.0650904074633685,-0.018517657224540865,0.01533575755953724,0.08258558190036687,8.333333333333334,30,0.2
5,15,10,3,0.6206123119335796,0.6633723526723527,0.7399675000951821,2.023952164701114,2.0683336546979683,0.02597718128044749,0.01665021379255238,0.08966414534691859,10.0,30,0.2
5,15,15,3,0.6578949833616985,0.6788503378661462,0.7439347352807275,2.080680056508572,2.0275599399856463,-0.023399394540869107,0.01101464617796557,0.059315684960618766,11.666666666666666,30,0.2
5,15,20,3,0.6250314813103869,0.6932536197476271,0.6557868027921141,1.9740719038501282,1.931834367317136,-0.019900200597827614,0.011274848659064286,0.06071691820456065,13.333333333333334,30,0.2
5,15,30,3,0.6227168394683692,0.6787356255964805,0.6779225254194597,1.9793749904843099,1.9579972470658573,-0.006360833582385813,0.015569703805722071,0.08384542099208266,16.666666666666668,30,0.2
5,15,40,3,0.6192002706584891,0.6942776151766505,0.6852619924790969,1.9987398783142367,2.0027362918539002,0.004393913671201003,0.012726313272873551,0.06853329436164739,20.0,30,0.2
5,20,1,3,0.6295888434654383,0.7047203895105322,0.9165480225535829,2.2508572555295534,2.216796736267659,-0.00878723807577384,0.02056853099526265,0.11076492925014367,8.666666666666666,30,0.2
